date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:34:00	116173/116173	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jul%202017%2010:18:14%20GMT	http://florentpetitfrere.com/img/documentary/04-mumbai/06.jpg	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/img/documentary/04-mumbai/06.jpg	(from http://florentpetitfrere.com/documentary/04-mumbai.php)
00:34:21	272788/272788	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jul%202017%2010:18:14%20GMT	http://florentpetitfrere.com/img/documentary/04-mumbai/05.jpg	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/img/documentary/04-mumbai/05.jpg	(from http://florentpetitfrere.com/documentary/04-mumbai.php)
00:34:28	164450/164450	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jul%202017%2010:18:14%20GMT	http://florentpetitfrere.com/img/documentary/04-mumbai/09.jpg	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/img/documentary/04-mumbai/09.jpg	(from http://florentpetitfrere.com/documentary/04-mumbai.php)
00:34:28	246836/246836	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jul%202017%2010:18:14%20GMT	http://florentpetitfrere.com/img/documentary/04-mumbai/07.jpg	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/img/documentary/04-mumbai/07.jpg	(from http://florentpetitfrere.com/documentary/04-mumbai.php)
00:34:30	182058/182058	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jul%202017%2010:18:14%20GMT	http://florentpetitfrere.com/img/documentary/04-mumbai/08.jpg	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/img/documentary/04-mumbai/08.jpg	(from http://florentpetitfrere.com/documentary/04-mumbai.php)
00:34:43	141568/141568	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Jul%202017%2010:18:14%20GMT	http://florentpetitfrere.com/img/documentary/04-mumbai/10.jpg	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/img/documentary/04-mumbai/10.jpg	(from http://florentpetitfrere.com/documentary/04-mumbai.php)
00:34:44	365676/365676	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Wed,%2005%20Jul%202017%2010:18:17%20GMT	http://florentpetitfrere.com/img/fashion/editorial/02-zebule/01.jpg	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/img/fashion/editorial/02-zebule/01.jpg	(from http://florentpetitfrere.com/fashion/editorial/02-zebule.php)
00:34:45	370626/370626	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Wed,%2005%20Jul%202017%2010:18:18%20GMT	http://florentpetitfrere.com/img/fashion/editorial/03-bambi/02.jpg	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/img/fashion/editorial/03-bambi/02.jpg	(from http://florentpetitfrere.com/fashion/editorial/03-bambi.php)
00:34:50	396945/396945	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Wed,%2005%20Jul%202017%2010:18:19%20GMT	http://florentpetitfrere.com/img/fashion/editorial/07-zebule/01.jpg	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/img/fashion/editorial/07-zebule/01.jpg	(from http://florentpetitfrere.com/fashion/editorial/07-zebule.php)
00:35:00	372002/372002	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Wed,%2005%20Jul%202017%2010:18:16%20GMT	http://florentpetitfrere.com/img/fashion/commissioned/07-donnabel/03.jpg	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/img/fashion/commissioned/07-donnabel/03.jpg	(from http://florentpetitfrere.com/fashion/commissioned/07-donnabel.php)
00:35:09	420425/420425	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Wed,%2005%20Jul%202017%2010:18:20%20GMT	http://florentpetitfrere.com/img/fashion/portrait/03-male-headshot/06.jpg	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/img/fashion/portrait/03-male-headshot/06.jpg	(from http://florentpetitfrere.com/fashion/portrait/03-male-headshot.php)
00:35:09	431251/431251	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Wed,%2005%20Jul%202017%2010:18:20%20GMT	http://florentpetitfrere.com/img/fashion/portrait/03-male-headshot/05.jpg	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/img/fashion/portrait/03-male-headshot/05.jpg	(from http://florentpetitfrere.com/fashion/portrait/03-male-headshot.php)
00:35:18	442908/442908	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Wed,%2005%20Jul%202017%2010:18:20%20GMT	http://florentpetitfrere.com/img/fashion/portrait/03-male-headshot/07.jpg	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/img/fashion/portrait/03-male-headshot/07.jpg	(from http://florentpetitfrere.com/fashion/portrait/03-male-headshot.php)
00:35:21	399423/399423	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Wed,%2006%20Sep%202017%2008:05:01%20GMT	http://florentpetitfrere.com/img/fashion/portrait/03-male-headshot/08.jpg	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/img/fashion/portrait/03-male-headshot/08.jpg	(from http://florentpetitfrere.com/fashion/portrait/03-male-headshot.php)
00:35:27	376936/376936	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Wed,%2006%20Sep%202017%2008:18:41%20GMT	http://florentpetitfrere.com/img/fashion/portrait/03-male-headshot/11.jpg	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/img/fashion/portrait/03-male-headshot/11.jpg	(from http://florentpetitfrere.com/fashion/portrait/03-male-headshot.php)
00:35:36	440700/440700	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Wed,%2006%20Sep%202017%2008:04:35%20GMT	http://florentpetitfrere.com/img/fashion/portrait/03-male-headshot/09.jpg	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/img/fashion/portrait/03-male-headshot/09.jpg	(from http://florentpetitfrere.com/fashion/portrait/03-male-headshot.php)
00:35:40	524646/524646	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Wed,%2005%20Jul%202017%2010:18:14%20GMT	http://florentpetitfrere.com/img/documentary/02-myanmar/10.jpg	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/img/documentary/02-myanmar/10.jpg	(from http://florentpetitfrere.com/documentary/02-myanmar.php)
00:35:43	460307/460307	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Wed,%2006%20Sep%202017%2008:18:48%20GMT	http://florentpetitfrere.com/img/fashion/portrait/03-male-headshot/12.jpg	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/img/fashion/portrait/03-male-headshot/12.jpg	(from http://florentpetitfrere.com/fashion/portrait/03-male-headshot.php)
00:35:46	465215/465215	UR-M--	200	added ('Partial%20Content')	image/jpeg	date:Wed,%2005%20Jul%202017%2010:18:14%20GMT	http://florentpetitfrere.com/img/documentary/02-myanmar/11.jpg	E:/current%20projects/14th%20july/main%20site/florentpetitfrere.com/img/documentary/02-myanmar/11.jpg	(from http://florentpetitfrere.com/documentary/02-myanmar.php)
